HEP Code,HEP Name,Year,State,Cohort,Program,Amount
3038,Southern Cross University,2004,NSW,RUN,RTS,2774619
2177,Swinburne University of Technology,2004,VIC,non-aligned,APA,836705
2177,Swinburne University of Technology,2004,VIC,non-aligned,IPRS,166689
2177,Swinburne University of Technology,2004,VIC,non-aligned,IGS,1876062
2177,Swinburne University of Technology,2004,VIC,non-aligned,RIBG,853483
2177,Swinburne University of Technology,2004,VIC,non-aligned,RTS,4946000
3033,The Australian National University,2004,ACT,Go8,APA,5174231
3033,The Australian National University,2004,ACT,Go8,IPRS,1079026
3033,The Australian National University,2004,ACT,Go8,IGS,15969556
3033,The Australian National University,2004,ACT,Go8,RIBG,10602642
3033,The Australian National University,2004,ACT,Go8,RTS,24009218
3010,The University of Adelaide,2004,SA,Go8,APA,4205405
3010,The University of Adelaide,2004,SA,Go8,IPRS,789759
3010,The University of Adelaide,2004,SA,Go8,IGS,15950625
3010,The University of Adelaide,2004,SA,Go8,RIBG,12193616
3010,The University of Adelaide,2004,SA,Go8,RTS,29161228
3036,The University of Melbourne,2004,VIC,Go8,APA,10065273
3036,The University of Melbourne,2004,VIC,Go8,IPRS,1740693
3036,The University of Melbourne,2004,VIC,Go8,IGS,31395168
3036,The University of Melbourne,2004,VIC,Go8,RIBG,21901068
3036,The University of Melbourne,2004,VIC,Go8,RTS,53772689
3044,The University of Notre Dame Australia,2004,WA,non-aligned,APA,39972
3044,The University of Notre Dame Australia,2004,WA,non-aligned,IPRS,55563
3044,The University of Notre Dame Australia,2004,WA,non-aligned,IGS,101540
3044,The University of Notre Dame Australia,2004,WA,non-aligned,RIBG,13954
3044,The University of Notre Dame Australia,2004,WA,non-aligned,RTS,135566
3019,The University of Queensland,2004,QLD,Go8,APA,8365252
3019,The University of Queensland,2004,QLD,Go8,IPRS,1666891
3019,The University of Queensland,2004,QLD,Go8,IGS,28947186
3019,The University of Queensland,2004,QLD,Go8,RIBG,15365694
3019,The University of Queensland,2004,QLD,Go8,RTS,52096884
3040,The University of Sydney,2004,NSW,Go8,APA,8810969
3040,The University of Sydney,2004,NSW,Go8,IPRS,1592666
3040,The University of Sydney,2004,NSW,Go8,IGS,29161735
3040,The University of Sydney,2004,NSW,Go8,RIBG,17395230
3040,The University of Sydney,2004,NSW,Go8,RTS,56732551
1055,The University of Western Australia,2004,WA,Go8,APA,4696046
1055,The University of Western Australia,2004,WA,Go8,IPRS,849987
1055,The University of Western Australia,2004,WA,Go8,IGS,15968576
1055,The University of Western Australia,2004,WA,Go8,RIBG,12420404
1055,The University of Western Australia,2004,WA,Go8,RTS,28412257
2241,University of Canberra,2004,ACT,IRU,APA,557153
2241,University of Canberra,2004,ACT,IRU,IPRS,111126
2241,University of Canberra,2004,ACT,IRU,IGS,1820481
2241,University of Canberra,2004,ACT,IRU,RIBG,463091
2241,University of Canberra,2004,ACT,IRU,RTS,2696066
4331,University of Divinity,2004,VIC,non-aligned,APA,112069
4331,University of Divinity,2004,VIC,non-aligned,IPRS,44535
4331,University of Divinity,2004,VIC,non-aligned,IGS,154079
4331,University of Divinity,2004,VIC,non-aligned,RTS,99221
3039,University of New England,2004,NSW,RUN,APA,1298719
3039,University of New England,2004,NSW,RUN,IPRS,308354
3039,University of New England,2004,NSW,RUN,IGS,3703657
3039,University of New England,2004,NSW,RUN,RIBG,2012574
3039,University of New England,2004,NSW,RUN,RPS,461152
3039,University of New England,2004,NSW,RUN,RTS,8718335
3013,University of New South Wales,2004,NSW,Go8,APA,6860499
3013,University of New South Wales,2004,NSW,Go8,IPRS,1517168
3013,University of New South Wales,2004,NSW,Go8,IGS,24518694
3013,University of New South Wales,2004,NSW,Go8,RIBG,14903584
3013,University of New South Wales,2004,NSW,Go8,RTS,41612373
3014,University of Newcastle,2004,NSW,ATN,APA,1952853
3014,University of Newcastle,2004,NSW,ATN,IPRS,393607
3014,University of Newcastle,2004,NSW,ATN,IGS,6769514
3014,University of Newcastle,2004,NSW,ATN,RIBG,3903952
3014,University of Newcastle,2004,NSW,ATN,RPS,2615453
3014,University of Newcastle,2004,NSW,ATN,RTS,12473468
3027,University of South Australia,2004,SA,ATN,APA,1421292
3027,University of South Australia,2004,SA,ATN,IPRS,298174
3027,University of South Australia,2004,SA,ATN,IGS,4766380
3027,University of South Australia,2004,SA,ATN,RIBG,1328726
3027,University of South Australia,2004,SA,ATN,RTS,7157063
2201,University of Southern Queensland,2004,QLD,RUN,APA,344011
2201,University of Southern Queensland,2004,QLD,RUN,IPRS,55563
2201,University of Southern Queensland,2004,QLD,RUN,IGS,965513
2201,University of Southern Queensland,2004,QLD,RUN,RIBG,454828
2201,University of Southern Queensland,2004,QLD,RUN,RTS,2236515
3045,University of Tasmania,2004,TAS,non-aligned,APA,2166229
3045,University of Tasmania,2004,TAS,non-aligned,IPRS,440687
3045,University of Tasmania,2004,TAS,non-aligned,IGS,7613822
3045,University of Tasmania,2004,TAS,non-aligned,RIBG,4375345
3045,University of Tasmania,2004,TAS,non-aligned,RTS,16112372
3016,University of Technology Sydney,2004,NSW,ATN,APA,1342831
3016,University of Technology Sydney,2004,NSW,ATN,IPRS,242611
3016,University of Technology Sydney,2004,NSW,ATN,IGS,3864921
3016,University of Technology Sydney,2004,NSW,ATN,RIBG,1419071
3016,University of Technology Sydney,2004,NSW,ATN,RTS,10100412
3043,University of the Sunshine Coast,2004,QLD,RUN,APA,49358
3043,University of the Sunshine Coast,2004,QLD,RUN,IGS,137834
3043,University of the Sunshine Coast,2004,QLD,RUN,RIBG,41880
3043,University of the Sunshine Coast,2004,QLD,RUN,RTS,566925
1058,University of Wollongong,2004,NSW,non-aligned,APA,1767461
1058,University of Wollongong,2004,NSW,non-aligned,IPRS,427963
1058,University of Wollongong,2004,NSW,non-aligned,IGS,5330900
1058,University of Wollongong,2004,NSW,non-aligned,RIBG,2739082
1058,University of Wollongong,2004,NSW,non-aligned,RTS,13540826
3007,Victoria University,2004,VIC,non-aligned,APA,765308
3007,Victoria University,2004,VIC,non-aligned,IPRS,153541
3007,Victoria University,2004,VIC,non-aligned,IGS,1783029
3007,Victoria University,2004,VIC,non-aligned,RIBG,607736
3007,Victoria University,2004,VIC,non-aligned,RTS,5477190
3004,Western Sydney University,2004,NSW,IRU,APA,1232620
3004,Western Sydney University,2004,NSW,IRU,IPRS,277815
3004,Western Sydney University,2004,NSW,IRU,IGS,3415916
3004,Western Sydney University,2004,NSW,IRU,RIBG,1425752
3004,Western Sydney University,2004,NSW,IRU,RTS,8301897
3006,Australian Catholic University,2003,OTHER,non-aligned,APA,199474
3006,Australian Catholic University,2003,OTHER,non-aligned,IPRS,55580
3006,Australian Catholic University,2003,OTHER,non-aligned,IGS,478986
3006,Australian Catholic University,2003,OTHER,non-aligned,RIBG,119672
3006,Australian Catholic University,2003,OTHER,non-aligned,RTS,997918
2246,Batchelor Institute of Indigenous Tertiary Education,2003,NT,non-aligned,IGS,10204
3003,Bond University ,2003,QLD,non-aligned,APA,60551
3003,Bond University ,2003,QLD,non-aligned,IPRS,55580
3003,Bond University ,2003,QLD,non-aligned,IGS,60024
3003,Bond University ,2003,QLD,non-aligned,RIBG,24916
3003,Bond University ,2003,QLD,non-aligned,RTS,26345
2200,Central Queensland University,2003,QLD,RUN,APA,333237
2200,Central Queensland University,2003,QLD,RUN,IPRS,68733
2200,Central Queensland University,2003,QLD,RUN,IGS,971052
2200,Central Queensland University,2003,QLD,RUN,RIBG,284291
2200,Central Queensland University,2003,QLD,RUN,RTS,2803758
3001,Charles Darwin University,2003,NT,non-aligned,APA,322922
3001,Charles Darwin University,2003,NT,non-aligned,IPRS,55580
3001,Charles Darwin University,2003,NT,non-aligned,IGS,1235817
3001,Charles Darwin University,2003,NT,non-aligned,RIBG,408325
3001,Charles Darwin University,2003,NT,non-aligned,RTS,2233154
3005,Charles Sturt University,2003,NSW,RUN,APA,494209
3005,Charles Sturt University,2003,NSW,RUN,IPRS,71278
3005,Charles Sturt University,2003,NSW,RUN,IGS,1210263
3005,Charles Sturt University,2003,NSW,RUN,RIBG,606956
3005,Charles Sturt University,2003,NSW,RUN,RPS,90520
3005,Charles Sturt University,2003,NSW,RUN,RTS,3065792
2236,Curtin University,2003,WA,ATN,APA,1819843
2236,Curtin University,2003,WA,ATN,IPRS,506162
2236,Curtin University,2003,WA,ATN,IGS,5233897
2236,Curtin University,2003,WA,ATN,RIBG,1512750
2236,Curtin University,2003,WA,ATN,RTS,10554343
3030,Deakin University,2003,VIC,ATN,APA,1423207
3030,Deakin University,2003,VIC,ATN,IPRS,189652
3030,Deakin University,2003,VIC,ATN,IGS,2934820
3030,Deakin University,2003,VIC,ATN,RIBG,1205608
3030,Deakin University,2003,VIC,ATN,RTS,7489228
2235,Edith Cowan University,2003,WA,non-aligned,APA,826413
2235,Edith Cowan University,2003,WA,non-aligned,IPRS,166741
2235,Edith Cowan University,2003,WA,non-aligned,IGS,1428171
2235,Edith Cowan University,2003,WA,non-aligned,RIBG,403856
2235,Edith Cowan University,2003,WA,non-aligned,RTS,3663997
2154,Federation University Australia,2003,VIC,RUN,APA,189573
2154,Federation University Australia,2003,VIC,RUN,IPRS,55580
2154,Federation University Australia,2003,VIC,RUN,IGS,475303
2154,Federation University Australia,2003,VIC,RUN,RIBG,96786
2154,Federation University Australia,2003,VIC,RUN,RTS,1035561
3029,Flinders University,2003,SA,IRU,APA,1797762
3029,Flinders University,2003,SA,IRU,IPRS,300812
3029,Flinders University,2003,SA,IRU,IGS,7045772
3029,Flinders University,2003,SA,IRU,RIBG,3464769
3029,Flinders University,2003,SA,IRU,RTS,11267322
3032,Griffith University,2003,QLD,IRU,APA,2094233
3032,Griffith University,2003,QLD,IRU,IPRS,298266
3032,Griffith University,2003,QLD,IRU,IGS,6104254
3032,Griffith University,2003,QLD,IRU,RIBG,2174379
3032,Griffith University,2003,QLD,IRU,RTS,11979754
1019,James Cook University,2003,QLD,IRU,APA,1359197
1019,James Cook University,2003,QLD,IRU,IPRS,395002
1019,James Cook University,2003,QLD,IRU,IGS,3860232
1019,James Cook University,2003,QLD,IRU,RIBG,1633413
1019,James Cook University,2003,QLD,IRU,RPS,682524
1019,James Cook University,2003,QLD,IRU,RTS,8183895
3020,La Trobe University,2003,VIC,IRU,APA,2282847
3020,La Trobe University,2003,VIC,IRU,IPRS,484524
3020,La Trobe University,2003,VIC,IRU,IGS,6284937
3020,La Trobe University,2003,VIC,IRU,RIBG,2844923
3020,La Trobe University,2003,VIC,IRU,RPS,759508
3020,La Trobe University,2003,VIC,IRU,RTS,13601276
3025,Macquarie University,2003,NSW,non-aligned,APA,1850387
3025,Macquarie University,2003,NSW,non-aligned,IPRS,333481
3025,Macquarie University,2003,NSW,non-aligned,IGS,6257565
3025,Macquarie University,2003,NSW,non-aligned,RIBG,2573395
3025,Macquarie University,2003,NSW,non-aligned,RTS,12251193
3035,Monash University,2003,VIC,Go8,APA,6009090
3035,Monash University,2003,VIC,Go8,IPRS,1046266
3035,Monash University,2003,VIC,Go8,IGS,19317571
3035,Monash University,2003,VIC,Go8,RIBG,9639300
3035,Monash University,2003,VIC,Go8,RTS,37035978
1034,Murdoch University,2003,WA,IRU,APA,1275672
1034,Murdoch University,2003,WA,IRU,IPRS,249050
1034,Murdoch University,2003,WA,IRU,IGS,4262453
1034,Murdoch University,2003,WA,IRU,RIBG,1883529
1034,Murdoch University,2003,WA,IRU,RTS,8587139
3042,Queensland University of Technology,2003,QLD,non-aligned,APA,1829996
3042,Queensland University of Technology,2003,QLD,non-aligned,IPRS,349180
3042,Queensland University of Technology,2003,QLD,non-aligned,IGS,4885160
3042,Queensland University of Technology,2003,QLD,non-aligned,RIBG,1495461
3042,Queensland University of Technology,2003,QLD,non-aligned,RTS,9485113
3034,Royal Melbourne Institute of Technology,2003,VIC,ATN,APA,2281193
3034,Royal Melbourne Institute of Technology,2003,VIC,ATN,IPRS,553257
3034,Royal Melbourne Institute of Technology,2003,VIC,ATN,IGS,4556500
3034,Royal Melbourne Institute of Technology,2003,VIC,ATN,RIBG,1010970
3034,Royal Melbourne Institute of Technology,2003,VIC,ATN,RTS,12133121
3038,Southern Cross University,2003,NSW,RUN,APA,502155
3038,Southern Cross University,2003,NSW,RUN,IPRS,100129
3038,Southern Cross University,2003,NSW,RUN,IGS,1242832
3038,Southern Cross University,2003,NSW,RUN,RIBG,432317
3038,Southern Cross University,2003,NSW,RUN,RPS,101420
3038,Southern Cross University,2003,NSW,RUN,RTS,2582077
2177,Swinburne University of Technology,2003,VIC,non-aligned,APA,798810
2177,Swinburne University of Technology,2003,VIC,non-aligned,IPRS,155710
2177,Swinburne University of Technology,2003,VIC,non-aligned,IGS,1745877
2177,Swinburne University of Technology,2003,VIC,non-aligned,RIBG,623586
2177,Swinburne University of Technology,2003,VIC,non-aligned,RTS,4955152
3033,The Australian National University,2003,ACT,Go8,APA,5146425
3033,The Australian National University,2003,ACT,Go8,IPRS,1190520
3033,The Australian National University,2003,ACT,Go8,IGS,16600455
3033,The Australian National University,2003,ACT,Go8,RIBG,8582189
3033,The Australian National University,2003,ACT,Go8,RTS,22343106
3010,The University of Adelaide,2003,SA,Go8,APA,4215871
3010,The University of Adelaide,2003,SA,Go8,IPRS,751818
3010,The University of Adelaide,2003,SA,Go8,IGS,15325309
3010,The University of Adelaide,2003,SA,Go8,RIBG,10221591
3010,The University of Adelaide,2003,SA,Go8,RTS,27137595
3036,The University of Melbourne,2003,VIC,Go8,APA,9478021
3036,The University of Melbourne,2003,VIC,Go8,IPRS,1510000
3036,The University of Melbourne,2003,VIC,Go8,IGS,29869935
3036,The University of Melbourne,2003,VIC,Go8,RIBG,17626140
3036,The University of Melbourne,2003,VIC,Go8,RTS,52496884
3044,The University of Notre Dame Australia,2003,WA,non-aligned,APA,64540
3044,The University of Notre Dame Australia,2003,WA,non-aligned,IPRS,55580
3044,The University of Notre Dame Australia,2003,WA,non-aligned,IGS,105552
3044,The University of Notre Dame Australia,2003,WA,non-aligned,RIBG,19993
3044,The University of Notre Dame Australia,2003,WA,non-aligned,RTS,88550
3019,The University of Queensland,2003,QLD,Go8,APA,7953236
3019,The University of Queensland,2003,QLD,Go8,IPRS,1667407
3019,The University of Queensland,2003,QLD,Go8,IGS,28392114
3019,The University of Queensland,2003,QLD,Go8,RIBG,13664572
3019,The University of Queensland,2003,QLD,Go8,RTS,51327926
3040,The University of Sydney,2003,NSW,Go8,APA,8471122
3040,The University of Sydney,2003,NSW,Go8,IPRS,1501939
3040,The University of Sydney,2003,NSW,Go8,IGS,27138118
3040,The University of Sydney,2003,NSW,Go8,RIBG,14543590
3040,The University of Sydney,2003,NSW,Go8,RTS,56493341
1055,The University of Western Australia,2003,WA,Go8,APA,4647998
1055,The University of Western Australia,2003,WA,Go8,IPRS,776850
1055,The University of Western Australia,2003,WA,Go8,IGS,16172143
1055,The University of Western Australia,2003,WA,Go8,RIBG,10325229
1055,The University of Western Australia,2003,WA,Go8,RTS,27525557
2241,University of Canberra,2003,ACT,IRU,APA,498199
2241,University of Canberra,2003,ACT,IRU,IPRS,100129
2241,University of Canberra,2003,ACT,IRU,IGS,1704355
2241,University of Canberra,2003,ACT,IRU,RIBG,565442
2241,University of Canberra,2003,ACT,IRU,RTS,2704244
4331,University of Divinity,2003,VIC,non-aligned,APA,50739
4331,University of Divinity,2003,VIC,non-aligned,IPRS,31396
4331,University of Divinity,2003,VIC,non-aligned,IGS,143387
4331,University of Divinity,2003,VIC,non-aligned,RTS,92336
3039,University of New England,2003,NSW,RUN,APA,1286819
3039,University of New England,2003,NSW,RUN,IPRS,366151
3039,University of New England,2003,NSW,RUN,IGS,3849975
3039,University of New England,2003,NSW,RUN,RIBG,1630272
3039,University of New England,2003,NSW,RUN,RTS,8734971
3013,University of New South Wales,2003,NSW,Go8,APA,6679937
3013,University of New South Wales,2003,NSW,Go8,IPRS,1602493
3013,University of New South Wales,2003,NSW,Go8,IGS,25487339
3013,University of New South Wales,2003,NSW,Go8,RIBG,13462271
3013,University of New South Wales,2003,NSW,Go8,RTS,41688917
3014,University of Newcastle,2003,NSW,ATN,APA,2039059
3014,University of Newcastle,2003,NSW,ATN,IPRS,380576
3014,University of Newcastle,2003,NSW,ATN,IGS,7036954
3014,University of Newcastle,2003,NSW,ATN,RIBG,3336782
3014,University of Newcastle,2003,NSW,ATN,RPS,1583028
3014,University of Newcastle,2003,NSW,ATN,RTS,12496547
3027,University of South Australia,2003,SA,ATN,APA,1340213
3027,University of South Australia,2003,SA,ATN,IPRS,280447
3027,University of South Australia,2003,SA,ATN,IGS,4529743
3027,University of South Australia,2003,SA,ATN,RIBG,1249384
3027,University of South Australia,2003,SA,ATN,RTS,7170305
2201,University of Southern Queensland,2003,QLD,RUN,APA,297451
2201,University of Southern Queensland,2003,QLD,RUN,IPRS,55580
2201,University of Southern Queensland,2003,QLD,RUN,IGS,898513
2201,University of Southern Queensland,2003,QLD,RUN,RIBG,392587
2201,University of Southern Queensland,2003,QLD,RUN,RTS,2094283
3045,University of Tasmania,2003,TAS,non-aligned,APA,2080663
3045,University of Tasmania,2003,TAS,non-aligned,IPRS,396274
3045,University of Tasmania,2003,TAS,non-aligned,IGS,7291030
3045,University of Tasmania,2003,TAS,non-aligned,RIBG,3372564
3045,University of Tasmania,2003,TAS,non-aligned,RTS,15002339
3016,University of Technology Sydney,2003,NSW,ATN,APA,1424507
3016,University of Technology Sydney,2003,NSW,ATN,IPRS,202804
3016,University of Technology Sydney,2003,NSW,ATN,IGS,3596723
3016,University of Technology Sydney,2003,NSW,ATN,RIBG,1244916
3016,University of Technology Sydney,2003,NSW,ATN,RTS,10119099
3043,University of the Sunshine Coast,2003,QLD,RUN,APA,41875
3043,University of the Sunshine Coast,2003,QLD,RUN,IGS,128269
3043,University of the Sunshine Coast,2003,QLD,RUN,RIBG,5102
3043,University of the Sunshine Coast,2003,QLD,RUN,RTS,435811
1058,University of Wollongong,2003,NSW,non-aligned,APA,1807807
1058,University of Wollongong,2003,NSW,non-aligned,IPRS,512526
1058,University of Wollongong,2003,NSW,non-aligned,IGS,5397220
1058,University of Wollongong,2003,NSW,non-aligned,RIBG,2400015
1058,University of Wollongong,2003,NSW,non-aligned,RTS,13174919
3007,Victoria University,2003,VIC,non-aligned,APA,727665
3007,Victoria University,2003,VIC,non-aligned,IPRS,151042
